date,ind,rain,ind,maxt,ind,mint,gmin,soil
10-Nov-19,0,13.5, , , , , , 
11-Nov-19,0,3.4, , , , , , 
12-Nov-19,0,8.6, , , , , , 
13-Nov-19,0,5.7, , , , , , 
14-Nov-19,0,1.8, , , , , , 
15-Nov-19,0,0.2, , , , , , 
16-Nov-19,0,1.4, , , , , , 
17-Nov-19,0,0, , , , , , 
18-Nov-19,0,5.2, , , , , , 
19-Nov-19,0,0.5, , , , , , 
20-Nov-19,0,3.3, , , , , , 
21-Nov-19,0,0.4, , , , , , 
22-Nov-19,0,0.2, , , , , , 
23-Nov-19,0,0, , , , , , 
24-Nov-19,0,6.1, , , , , , 
25-Nov-19,0,2.6, , , , , , 
26-Nov-19,0,2.5, , , , , , 
27-Nov-19,0,2.8, , , , , , 
28-Nov-19,0,0.9, , , , , , 
29-Nov-19,0,0, , , , , , 
30-Nov-19,0,0.2, , , , , , 
01-Dec-19,0,0, , , , , , 
02-Dec-19,0,0, , , , , , 
03-Dec-19,0,11.2, , , , , , 
04-Dec-19,0,6.1, , , , , , 
05-Dec-19,0,10.5, , , , , , 
06-Dec-19,0,2.6, , , , , , 
07-Dec-19,0,17.5, , , , , , 
08-Dec-19,0,3.8, , , , , , 
09-Dec-19,0,16.4, , , , , , 
10-Dec-19,0,11.1, , , , , , 
11-Dec-19,0,5.6, , , , , , 
12-Dec-19,0,11.9, , , , , , 
13-Dec-19,0,4.5, , , , , , 
14-Dec-19,0,5.9, , , , , , 
15-Dec-19,0,2.3, , , , , , 
16-Dec-19,0,13.9, , , , , , 
17-Dec-19,0,2.8, , , , , , 
18-Dec-19,0,7.2, , , , , , 
19-Dec-19,0,0.2, , , , , , 
20-Dec-19,0,0.2, , , , , , 
21-Dec-19,0,3.7, , , , , , 
22-Dec-19,0,2, , , , , , 
23-Dec-19,0,2.8, , , , , , 
24-Dec-19,0,1.2, , , , , , 
25-Dec-19,0,0.3, , , , , , 
26-Dec-19,0,7.4, , , , , , 
27-Dec-19,0,12.1, , , , , , 
28-Dec-19,0,0.7, , , , , , 
29-Dec-19,0,2.1, , , , , , 
30-Dec-19,4,0, , , , , , 
31-Dec-19,0,0, , , , , , 
01-Jan-20,0,8.8, , , , , , 
02-Jan-20,0,2.8, , , , , , 
03-Jan-20,0,1.5, , , , , , 
04-Jan-20,0,1.9, , , , , , 
05-Jan-20,0,5.8, , , , , , 
06-Jan-20,0,2.9, , , , , , 
07-Jan-20,0,4.3, , , , , , 
08-Jan-20,0,0.3, , , , , , 
09-Jan-20,0,1.2, , , , , , 
10-Jan-20,0,29.3, , , , , , 
11-Jan-20,0,3.1, , , , , , 
12-Jan-20,0,3, , , , , , 
13-Jan-20,0,9.9, , , , , , 
14-Jan-20,0,2.1, , , , , , 
15-Jan-20,0,14.8, , , , , , 
16-Jan-20,0,3.4, , , , , , 
17-Jan-20,0,2.9, , , , , , 
18-Jan-20,0,0.5, , , , , , 
19-Jan-20,0,0, , , , , , 
20-Jan-20,4,0, , , , , , 
21-Jan-20,0,0.9, , , , , , 
22-Jan-20,4,0, , , , , , 
23-Jan-20,0,0.4, , , , , , 
24-Jan-20,0,1, , , , , , 
25-Jan-20,0,9.2, , , , , , 
26-Jan-20,0,9.1, , , , , , 
27-Jan-20,0,15.1, , , , , , 
28-Jan-20,0,8.9, , , , , , 
29-Jan-20,0,2.1, , , , , , 
30-Jan-20,0,7.2, , , , , , 
31-Jan-20,0,2.8, , , , , , 
01-Feb-20,0,1.7,0,10.6,0,9.5, , 
02-Feb-20,0,3.3,0,10.4,0,4.5, , 
03-Feb-20,0,2.4,0,10.5,0,5, , 
04-Feb-20,0,0.3,0,10.3,0,4.5, , 
05-Feb-20,0,0,0,9,0,3.6, , 
06-Feb-20,0,0,0,10,0,5.5, , 
07-Feb-20,0,15.6,0,10.4,0,4, , 
08-Feb-20,0,38.4,0,11.1,0,5, , 
09-Feb-20,0,6.2,0,10.2,0,3, , 
10-Feb-20,0,2.6,0,9.9,0,3.1, , 
11-Feb-20,0,6.5,0,8.1,0,2.4, , 
12-Feb-20,0,9.2,0,8,0,3, , 
13-Feb-20,0,2,0,10.4,0,4.6, , 
14-Feb-20,0,14.8,0,10,0,3.1, , 
15-Feb-20,0,9.1,0,9.9,0,3.2, , 
16-Feb-20,0,4,0,8.8,0,3.3, , 
17-Feb-20,0,3.2,0,8.1,0,3.9, , 
18-Feb-20,0,8.9,0,8.6,0,4.4, , 
19-Feb-20,0,23.1,4, ,4, , , 
20-Feb-20,0,18.4,4, ,4, , , 
21-Feb-20,0,11,4, ,4, , , 
22-Feb-20,0,12.6,4, ,4, , , 
23-Feb-20,0,18.1,4, ,4, , , 
24-Feb-20,0,4.1,4, ,4, , , 
25-Feb-20,0,3.9,4, ,4, , , 
26-Feb-20,0,5.8,4, ,4, , , 
27-Feb-20,0,7.1,4, ,4, , , 
28-Feb-20,0,13.1,4, ,4, , , 
29-Feb-20,0,8.7,4, ,4, , , 
01-Mar-20,0,4.5, , , , , , 
02-Mar-20,0,2.6, , , , , , 
03-Mar-20,0,0.3, , , , , , 
04-Mar-20,0,1.2, , , , , , 
05-Mar-20,0,5.1, , , , , , 
06-Mar-20,0,2.1, , , , , , 
07-Mar-20,0,15.1, , , , , , 
08-Mar-20,0,3.8, , , , , , 
09-Mar-20,0,12.9, , , , , , 
10-Mar-20,0,2.5, , , , , , 
11-Mar-20,0,6.6, , , , , , 
12-Mar-20,0,11.5, , , , , , 
13-Mar-20,0,0.3, , , , , , 
14-Mar-20,0,6.9, , , , , , 
15-Mar-20,0,0.5, , , , , , 
16-Mar-20,0,11, , , , , , 
17-Mar-20,0,12.2, , , , , , 
18-Mar-20,0,0.6, , , , , , 
19-Mar-20,0,0.3, , , , , , 
20-Mar-20,0,0.8, , , , , , 
21-Mar-20,0,5.5, , , , , , 
22-Mar-20,4,0, , , , , , 
23-Mar-20,0,8.3, , , , , , 
24-Mar-20,0,15.1, , , , , , 
25-Mar-20,0,4.6, , , , , , 
26-Mar-20,0,0, , , , , , 
27-Mar-20,0,0, , , , , , 
28-Mar-20,0,0, , , , , , 
29-Mar-20,0,0, , , , , , 
30-Mar-20,0,0, , , , , , 
31-Mar-20,0,0.9, , , , , , 
01-Apr-20,4,0, , , , , , 
02-Apr-20,0,1.1, , , , , , 
03-Apr-20,0,1.7, , , , , , 
04-Apr-20,0,0, , , , , , 
05-Apr-20,0,6.1, , , , , , 
06-Apr-20,0,0.2, , , , , , 
07-Apr-20,4,0, , , , , , 
08-Apr-20,0,0, , , , , , 
09-Apr-20,0,0, , , , , , 
10-Apr-20,0,4.6, , , , , , 
11-Apr-20,0,0.3, , , , , , 
12-Apr-20,0,0, , , , , , 
13-Apr-20,0,0, , , , , , 
14-Apr-20,4,0, , , , , , 
15-Apr-20,0,0, , , , , , 
16-Apr-20,0,0, , , , , , 
17-Apr-20,4,0, , , , , , 
18-Apr-20,0,0, , , , , , 
19-Apr-20,0,0, , , , , , 
20-Apr-20,0,0, , , , , , 
21-Apr-20,0,0, , , , , , 
22-Apr-20,0,0, , , , , , 
23-Apr-20,0,0, , , , , , 
24-Apr-20,0,0, , , , , , 
25-Apr-20,0,0, , , , , , 
26-Apr-20,0,0, , , , , , 
27-Apr-20,0,0, , , , , , 
28-Apr-20,0,1.1, , , , , , 
29-Apr-20,0,4.6, , , , , , 
30-Apr-20,0,2, , , , , , 
01-May-20,0,2.7, , , , , , 
02-May-20,0,0.1, , , , , , 
03-May-20,0,0, , , , , , 
04-May-20,0,0, , , , , , 
05-May-20,0,0, , , , , , 
06-May-20,0,9.5, , , , , , 
07-May-20,0,1, , , , , , 
08-May-20,0,0.1, , , , , , 
09-May-20,0,0.1, , , , , , 
10-May-20,0,0, , , , , , 
11-May-20,4,0, , , , , , 
12-May-20,0,0, , , , , , 
13-May-20,0,0, , , , , , 
14-May-20,0,0, , , , , , 
15-May-20,0,0.6, , , , , , 
16-May-20,0,3.1, , , , , , 
17-May-20,0,6.6, , , , , , 
18-May-20,0,6.3, , , , , , 
19-May-20,0,0.6, , , , , , 
20-May-20,0,2.1, , , , , , 
21-May-20,0,14.3, , , , , , 
22-May-20,0,1.5, , , , , , 
23-May-20,0,0.8, , , , , , 
24-May-20,0,0, , , , , , 
25-May-20,0,3.5, , , , , , 
26-May-20,0,0, , , , , , 
27-May-20,4,0, , , , , , 
28-May-20,0,0, , , , , , 
29-May-20,0,0, , , , , , 
30-May-20,0,0, , , , , , 
31-May-20,0,0, , , , , , 
01-Jun-20,0,0, , , , , , 
02-Jun-20,0,0, , , , , , 
03-Jun-20,0,1.1, , , , , , 
04-Jun-20,0,0.9, , , , , , 
05-Jun-20,0,2.5, , , , , , 
06-Jun-20,0,1, , , , , , 
07-Jun-20,0,0.2, , , , , , 
08-Jun-20,0,0, , , , , , 
09-Jun-20,0,1.6, , , , , , 
10-Jun-20,0,1.7, , , , , , 
11-Jun-20,0,0, , , , , , 
12-Jun-20,0,0, , , , , , 
13-Jun-20,0,0, , , , , , 
14-Jun-20,0,0.2, , , , , , 
15-Jun-20,4,0, , , , , , 
16-Jun-20,0,0, , , , , , 
17-Jun-20,0,0, , , , , , 
18-Jun-20,4,0, , , , , , 
19-Jun-20,0,0, , , , , , 
20-Jun-20,0,7.7, , , , , , 
21-Jun-20,0,3.5, , , , , , 
22-Jun-20,0,22.2, , , , , , 
23-Jun-20,4,0, , , , , , 
24-Jun-20,0,0, , , , , , 
25-Jun-20,0,1, , , , , , 
26-Jun-20,0,6.2, , , , , , 
27-Jun-20,0,17.7, , , , , , 
28-Jun-20,0,22.1, , , , , , 
29-Jun-20,0,4, , , , , , 
30-Jun-20,0,3.1, , , , , , 
01-Jul-20,0,5.3, , , , , , 
02-Jul-20,0,1.3, , , , , , 
03-Jul-20,0,7.9, , , , , , 
04-Jul-20,0,9.1, , , , , , 
05-Jul-20,0,2, , , , , , 
06-Jul-20,0,12.6, , , , , , 
07-Jul-20,0,11.5, , , , , , 
08-Jul-20,0,1.7, , , , , , 
09-Jul-20,0,0.7, , , , , , 
10-Jul-20,0,0, , , , , , 
11-Jul-20,0,1.5, , , , , , 
12-Jul-20,0,7.2, , , , , , 
13-Jul-20,0,1.5, , , , , , 
14-Jul-20,0,3.3, , , , , , 
15-Jul-20,0,1.2, , , , , , 
16-Jul-20,0,6.5, , , , , , 
17-Jul-20,0,0.8, , , , , , 
18-Jul-20,0,0, , , , , , 
19-Jul-20,4,0, , , , , , 
20-Jul-20,0,0, , , , , , 
21-Jul-20,0,9.6, , , , , , 
22-Jul-20,0,9.4, , , , , , 
23-Jul-20,4,0, , , , , , 
24-Jul-20,0,7.1, , , , , , 
25-Jul-20,0,6.5, , , , , , 
26-Jul-20,0,21.7, , , , , , 
27-Jul-20,0,0.3, , , , , , 
28-Jul-20,0,0.3, , , , , , 
29-Jul-20,0,18.8, , , , , , 
30-Jul-20,0,12, , , , , , 
31-Jul-20,0,2, , , , , , 
01-Aug-20,0,3, , , , , , 
02-Aug-20,0,0.1, , , , , , 
03-Aug-20,0,7.3, , , , , , 
04-Aug-20,0,15.3, , , , , , 
05-Aug-20,0,0.2, , , , , , 
06-Aug-20,0,2.3, , , , , , 
07-Aug-20,0,0, , , , , , 
08-Aug-20,4,0, , , , , , 
09-Aug-20,0,0, , , , , , 
10-Aug-20,0,0, , , , , , 
11-Aug-20,0,1.3, , , , , , 
12-Aug-20,0,1.6, , , , , , 
13-Aug-20,0,0, , , , , , 
14-Aug-20,0,0, , , , , , 
15-Aug-20,0,0, , , , , , 
16-Aug-20,0,0.5, , , , , , 
17-Aug-20,0,10.3, , , , , , 
18-Aug-20,4,0, , , , , , 
19-Aug-20,0,14.1, , , , , , 
20-Aug-20,0,2.2, , , , , , 
21-Aug-20,0,5.6, , , , , , 
22-Aug-20,0,1.2, , , , , , 
23-Aug-20,0,0.2, , , , , , 
24-Aug-20,0,22.4, , , , , , 
25-Aug-20,0,5.6, , , , , , 
26-Aug-20,0,1.6, , , , , , 
27-Aug-20,0,14.2, , , , , , 
28-Aug-20,0,2.9, , , , , , 
29-Aug-20,0,0.1, , , , , , 
30-Aug-20,4,0, , , , , , 
31-Aug-20,0,3.1, , , , , , 
01-Sep-20,0,15.1, , , , , , 
02-Sep-20,0,7.5, , , , , , 
03-Sep-20,0,0.5, , , , , , 
04-Sep-20,0,1.2, , , , , , 
05-Sep-20,0,2, , , , , , 
06-Sep-20,0,15.1, , , , , , 
07-Sep-20,0,4, , , , , , 
08-Sep-20,0,3.9, , , , , , 
09-Sep-20,0,0.2, , , , , , 
10-Sep-20,0,6.4, , , , , , 
11-Sep-20,0,1.5, , , , , , 
12-Sep-20,0,13.4, , , , , , 
13-Sep-20,0,0.2, , , , , , 
14-Sep-20,0,1.1, , , , , , 
15-Sep-20,0,0.6, , , , , , 
16-Sep-20,0,0.1, , , , , , 
17-Sep-20,0,0, , , , , , 
18-Sep-20,0,0, , , , , , 
19-Sep-20,0,0, , , , , , 
20-Sep-20,4,0, , , , , , 
21-Sep-20,0,0.4, , , , , , 
22-Sep-20,0,12.2, , , , , , 
23-Sep-20,4,0, , , , , , 
24-Sep-20,0,6, , , , , , 
25-Sep-20,4,0, , , , , , 
26-Sep-20,0,0, , , , , , 
27-Sep-20,0,2.2, , , , , , 
28-Sep-20,0,2.1, , , , , , 
29-Sep-20,0,11.1, , , , , , 
30-Sep-20,0,4.2, , , , , , 
01-Oct-20,0,9, , , , , , 
02-Oct-20,0,0.4, , , , , , 
03-Oct-20,0,0.3, , , , , , 
04-Oct-20,0,7.1, , , , , , 
05-Oct-20,0,3.6, , , , , , 
06-Oct-20,0,0.8, , , , , , 
07-Oct-20,0,11.1, , , , , , 
08-Oct-20,0,2.6, , , , , , 
09-Oct-20,0,3.3, , , , , , 
10-Oct-20,0,0.5, , , , , , 
11-Oct-20,0,3.1, , , , , , 
12-Oct-20,0,1.1, , , , , , 
13-Oct-20,4,0, , , , , , 
14-Oct-20,0,0, , , , , , 
15-Oct-20,4,0, , , , , , 
16-Oct-20,0,0, , , , , , 
17-Oct-20,4,0, , , , , , 
18-Oct-20,0,2, , , , , , 
19-Oct-20,0,55.8, , , , , , 
20-Oct-20,0,7.8, , , , , , 
21-Oct-20,0,0.6, , , , , , 
22-Oct-20,0,20, , , , , , 
23-Oct-20,0,17.6, , , , , , 
24-Oct-20,0,5.8, , , , , , 
25-Oct-20,0,7.8, , , , , , 
26-Oct-20,0,2.5, , , , , , 
27-Oct-20,0,12.6, , , , , , 
28-Oct-20,0,21.6, , , , , , 
29-Oct-20,0,11.2, , , , , , 
30-Oct-20,0,25.5, , , , , , 
31-Oct-20,0,2.3, , , , , , 
01-Nov-20,0,12.3, , , , , , 
02-Nov-20,0,9.4, , , , , , 
03-Nov-20,0,0.7, , , , , , 
04-Nov-20,0,0.1, , , , , , 
05-Nov-20,4,0, , , , , , 
06-Nov-20,0,0, , , , , , 
07-Nov-20,0,4.6, , , , , , 
08-Nov-20,0,1.7, , , , , , 
09-Nov-20,0,5.2, , , , , , 
10-Nov-20,0,32.3, , , , , , 
11-Nov-20,0,5.9, , , , , , 
12-Nov-20,0,6.9, , , , , , 
13-Nov-20,0,2.9, , , , , , 
14-Nov-20,0,9.9, , , , , , 
15-Nov-20,0,1.1, , , , , , 
16-Nov-20,0,13.8, , , , , , 
17-Nov-20,0,17.6, , , , , , 
18-Nov-20,0,4, , , , , , 
19-Nov-20,0,8.1, , , , , , 
20-Nov-20,0,13.5, , , , , , 
21-Nov-20,0,1.9, , , , , , 
22-Nov-20,0,3.2, , , , , , 
23-Nov-20,0,34.5, , , , , , 
24-Nov-20,0,7.6, , , , , , 
25-Nov-20,0,0.7, , , , , , 
26-Nov-20,0,0.3, , , , , , 
27-Nov-20,4,0, , , , , , 
28-Nov-20,0,0.4, , , , , , 
29-Nov-20,0,1.5, , , , , , 
30-Nov-20,0,2.4, , , , , , 
01-Dec-20,0,1.5, , , , , , 
02-Dec-20,0,4.6, , , , , , 
03-Dec-20,0,5.7, , , , , , 
04-Dec-20,0,4.6, , , , , , 
05-Dec-20,0,1.5, , , , , , 
06-Dec-20,0,0.2, , , , , , 
07-Dec-20,0,2.3, , , , , , 
08-Dec-20,1,2.4, , , , , , 
09-Dec-20,1,4.3, , , , , , 
10-Dec-20,0,13.8, , , , , , 
11-Dec-20,0,3.5, , , , , , 
12-Dec-20,0,6.2, , , , , , 
13-Dec-20,0,18.1, , , , , , 
14-Dec-20,0,6, , , , , , 
15-Dec-20,0,18.2, , , , , , 
16-Dec-20,0,1.5, , , , , , 
17-Dec-20,0,11.4, , , , , , 
18-Dec-20,0,4.9, , , , , , 
19-Dec-20,0,9.5, , , , , , 
20-Dec-20,0,1.6, , , , , , 
21-Dec-20,0,1.3, , , , , , 
22-Dec-20,0,4.5, , , , , , 
23-Dec-20,0,1.9, , , , , , 
24-Dec-20,0,0.3, , , , , , 
25-Dec-20,0,0.9, , , , , , 
26-Dec-20,0,15.2, , , , , , 
27-Dec-20,0,10.6, , , , , , 
28-Dec-20,0,4.2, , , , , , 
29-Dec-20,0,1.3, , , , , , 
30-Dec-20,0,4.1, , , , , , 
31-Dec-20,0,2.5, , , , , , 
01-Jan-21,0,1.5, , , , , , 
02-Jan-21,0,0.7, , , , , , 
03-Jan-21,0,0.3, , , , , , 
04-Jan-21,4,0, , , , , , 
05-Jan-21,0,0, , , , , , 
06-Jan-21,0,7, , , , , , 
07-Jan-21,0,3.1, , , , , , 
08-Jan-21,0,0.8, , , , , , 
09-Jan-21,0,5.5, , , , , , 
10-Jan-21,0,1.4, , , , , , 
11-Jan-21,0,22.9, , , , , , 
12-Jan-21,0,17.5, , , , , , 
13-Jan-21,0,1.5, , , , , , 
14-Jan-21,4,0, , , , , , 
15-Jan-21,0,14.2, , , , , , 
16-Jan-21,0,2.5, , , , , , 
17-Jan-21,0,1.2, , , , , , 
18-Jan-21,0,30.8, , , , , , 
19-Jan-21,0,18.2, , , , , , 
20-Jan-21,0,7.7, , , , , , 
21-Jan-21,0,1.8, , , , , , 
22-Jan-21,0,3.6, , , , , , 
23-Jan-21,0,1.7, , , , , , 
24-Jan-21,0,1.9, , , , , , 
25-Jan-21,0,3.2, , , , , , 
26-Jan-21,4,0, , , , , , 
27-Jan-21,0,13.2, , , , , , 
28-Jan-21,0,8.2, , , , , , 
29-Jan-21,0,3.6, , , , , , 
30-Jan-21,0,1, , , , , , 
31-Jan-21,0,10.6, , , , , , 
01-Feb-21,0,7.2, , , , , , 
02-Feb-21,0,9.6, , , , , , 
03-Feb-21,0,1.1, , , , , , 
04-Feb-21,0,1.6, , , , , , 
05-Feb-21,0,1.2, , , , , , 
06-Feb-21,4,0, , , , , , 
07-Feb-21,0,0, , , , , , 
08-Feb-21,0,0, , , , , , 
09-Feb-21,0,0, , , , , , 
10-Feb-21,0,0, , , , , , 
11-Feb-21,0,5.4, , , , , , 
12-Feb-21,0,14.3, , , , , , 
13-Feb-21,0,6.2, , , , , , 
14-Feb-21,0,4.7, , , , , , 
15-Feb-21,0,8.1, , , , , , 
16-Feb-21,0,7.7, , , , , , 
17-Feb-21,0,4.2, , , , , , 
18-Feb-21,0,6.8, , , , , , 
19-Feb-21,0,1.1, , , , , , 
20-Feb-21,0,8.6, , , , , , 
21-Feb-21,0,2, , , , , , 
22-Feb-21,0,16.5, , , , , , 
23-Feb-21,0,1.5, , , , , , 
24-Feb-21,0,1.2, , , , , , 
25-Feb-21,0,1.1, , , , , , 
26-Feb-21,0,1.9, , , , , , 
27-Feb-21,0,0.7, , , , , , 
28-Feb-21,0,0, , , , , , 
01-Mar-21,0,0, , , , , , 
02-Mar-21,0,0, , , , , , 
03-Mar-21,0,0, , , , , , 
04-Mar-21,0,0, , , , , , 
05-Mar-21,0,0, , , , , , 
06-Mar-21,0,2.1, , , , , , 
07-Mar-21,0,1.1, , , , , , 
08-Mar-21,0,3.9, , , , , , 
09-Mar-21,0,23.2, , , , , , 
10-Mar-21,0,7.9, , , , , , 
11-Mar-21,0,3.3, , , , , , 
12-Mar-21,0,11.2, , , , , , 
13-Mar-21,0,3.6, , , , , , 
14-Mar-21,0,0.6, , , , , , 
15-Mar-21,0,1.3, , , , , , 
16-Mar-21,0,0.2, , , , , , 
17-Mar-21,0,0.7, , , , , , 
18-Mar-21,4,0, , , , , , 
19-Mar-21,0,0.1, , , , , , 
20-Mar-21,0,1.1, , , , , , 
21-Mar-21,0,0, , , , , , 
22-Mar-21,0,0.1, , , , , , 
23-Mar-21,0,1.6, , , , , , 
24-Mar-21,0,1.4, , , , , , 
25-Mar-21,0,9.3, , , , , , 
26-Mar-21,0,5.3, , , , , , 
27-Mar-21,0,21.6, , , , , , 
28-Mar-21,0,17.4, , , , , , 
29-Mar-21,0,0.2, , , , , , 
30-Mar-21,0,15.8, , , , , , 
31-Mar-21,0,0, , , , , , 
01-Apr-21,4,0, , , , , , 
02-Apr-21,0,0, , , , , , 
03-Apr-21,0,0, , , , , , 
04-Apr-21,0,0.1, , , , , , 
05-Apr-21,0,0.9, , , , , , 
06-Apr-21,0,0.9, , , , , , 
07-Apr-21,0,3.3, , , , , , 
08-Apr-21,0,2.9, , , , , , 
09-Apr-21,0,0.9, , , , , , 
10-Apr-21,0,3.2, , , , , , 
11-Apr-21,0,2.1, , , , , , 
12-Apr-21,4,0, , , , , , 
13-Apr-21,0,0, , , , , , 
14-Apr-21,0,0, , , , , , 
15-Apr-21,4,0, , , , , , 
16-Apr-21,0,2, , , , , , 
17-Apr-21,0,5.1, , , , , , 
18-Apr-21,0,2.5, , , , , , 
19-Apr-21,0,6.1, , , , , , 
20-Apr-21,4,0, , , , , , 
21-Apr-21,4,0, , , , , , 
22-Apr-21,0,0, , , , , , 
23-Apr-21,0,0, , , , , , 
24-Apr-21,0,0, , , , , , 
25-Apr-21,0,0, , , , , , 
26-Apr-21,0,0.1, , , , , , 
27-Apr-21,0,0.3, , , , , , 
28-Apr-21,0,0, , , , , , 
29-Apr-21,0,0, , , , , , 
30-Apr-21,0,0, , , , , , 
01-May-21,0,0, , , , , , 
02-May-21,0,19.7, , , , , , 
03-May-21,0,1.8, , , , , , 
04-May-21,0,2.5, , , , , , 
05-May-21,0,0.2, , , , , , 
06-May-21,0,0, , , , , , 
07-May-21,0,7.4, , , , , , 
08-May-21,0,7.2, , , , , , 
09-May-21,0,6, , , , , , 
10-May-21,0,2.5, , , , , , 
11-May-21,0,0, , , , , , 
12-May-21,0,5.1, , , , , , 
13-May-21,0,1.7, , , , , , 
14-May-21,0,2.3, , , , , , 
15-May-21,0,3.8, , , , , , 
16-May-21,0,0.7, , , , , , 
17-May-21,0,4.1, , , , , , 
18-May-21,0,1.5, , , , , , 
19-May-21,0,6.7, , , , , , 
20-May-21,0,8.7, , , , , , 
21-May-21,0,0.5, , , , , , 
22-May-21,0,7.2, , , , , , 
23-May-21,0,2.3, , , , , , 
24-May-21,0,3.2, , , , , , 
25-May-21,0,0, , , , , , 
26-May-21,0,0, , , , , , 
27-May-21,0,6, , , , , , 
28-May-21,0,0, , , , , , 
29-May-21,0,0, , , , , , 
30-May-21,0,0, , , , , , 
31-May-21,0,4.3, , , , , , 
01-Jun-21,0,1.4, , , , , , 
02-Jun-21,0,2.2, , , , , , 
03-Jun-21,0,7.6, , , , , , 
04-Jun-21,0,0.5, , , , , , 
05-Jun-21,0,0.2, , , , , , 
06-Jun-21,0,0, , , , , , 
07-Jun-21,0,0.6, , , , , , 
08-Jun-21,0,9.5, , , , , , 
09-Jun-21,0,1.5, , , , , , 
10-Jun-21,0,4.4, , , , , , 
11-Jun-21,4,0, , , , , , 
12-Jun-21,0,0.9, , , , , , 
13-Jun-21,0,5, , , , , , 
14-Jun-21,0,0.3, , , , , , 
15-Jun-21,0,19, , , , , , 
16-Jun-21,0,2.2, , , , , , 
17-Jun-21,0,0, , , , , , 
18-Jun-21,0,0, , , , , , 
19-Jun-21,0,0, , , , , , 
20-Jun-21,0,0, , , , , , 
21-Jun-21,0,0, , , , , , 
22-Jun-21,0,8.4, , , , , , 
23-Jun-21,1,0.7, , , , , , 
24-Jun-21,1,9.2, , , , , , 
25-Jun-21,0,0, , , , , , 
26-Jun-21,0,0.4, , , , , , 
27-Jun-21,0,0, , , , , , 
28-Jun-21,0,0, , , , , , 
29-Jun-21,0,0, , , , , , 
30-Jun-21,0,0, , , , , , 
01-Jul-21,0,0, , , , , , 
02-Jul-21,0,3.2, , , , , , 
03-Jul-21,0,5.8, , , , , , 
04-Jul-21,0,12.3, , , , , , 
05-Jul-21,0,10.4, , , , , , 
06-Jul-21,0,4.9, , , , , , 
07-Jul-21,0,0.2, , , , , , 
08-Jul-21,0,1.1, , , , , , 
09-Jul-21,0,0, , , , , , 
10-Jul-21,0,7.6, , , , , , 
11-Jul-21,4,0, , , , , , 
12-Jul-21,4,0, , , , , , 
13-Jul-21,0,0.1, , , , , , 
14-Jul-21,0,0.6, , , , , , 
15-Jul-21,4,0, , , , , , 
16-Jul-21,0,0, , , , , , 
17-Jul-21,0,0, , , , , , 
18-Jul-21,0,0, , , , , , 
19-Jul-21,0,0, , , , , , 
20-Jul-21,0,0, , , , , , 
21-Jul-21,0,0, , , , , , 
22-Jul-21,0,0, , , , , , 
23-Jul-21,0,2.6, , , , , , 
24-Jul-21,0,0, , , , , , 
25-Jul-21,0,0.1, , , , , , 
26-Jul-21,0,2.5, , , , , , 
27-Jul-21,0,16.6, , , , , , 
28-Jul-21,0,3.1, , , , , , 
29-Jul-21,0,0.4, , , , , , 
30-Jul-21,0,1.5, , , , , , 
31-Jul-21,0,0.2, , , , , , 
01-Aug-21,0,2.4, , , , , , 
02-Aug-21,0,11.1, , , , , , 
03-Aug-21,0,10.6, , , , , , 
04-Aug-21,0,6.7, , , , , , 
05-Aug-21,0,10.9, , , , , , 
06-Aug-21,0,6.6, , , , , , 
07-Aug-21,0,6, , , , , , 
08-Aug-21,0,10.1, , , , , , 
09-Aug-21,0,2.8, , , , , , 
10-Aug-21,0,21.8, , , , , , 
11-Aug-21,0,1.3, , , , , , 
12-Aug-21,0,1.7, , , , , , 
13-Aug-21,0,1.2, , , , , , 
14-Aug-21,0,4.6, , , , , , 
15-Aug-21,0,0, , , , , , 
16-Aug-21,0,2.9, , , , , , 
17-Aug-21,0,0.8, , , , , , 
18-Aug-21,0,0, , , , , , 
19-Aug-21,0,1.3, , , , , , 
20-Aug-21,0,12.6, , , , , , 
21-Aug-21,0,0.7, , , , , , 
22-Aug-21,0,0, , , , , , 
23-Aug-21,0,0, , , , , , 
24-Aug-21,0,0, , , , , , 
25-Aug-21,0,0, , , , , , 
26-Aug-21,0,0, , , , , , 
27-Aug-21,0,0, , , , , , 
28-Aug-21,0,0, , , , , , 
29-Aug-21,0,0, , , , , , 
30-Aug-21,0,0, , , , , , 
31-Aug-21,0,0, , , , , , 
01-Sep-21,0,0, , , , , , 
02-Sep-21,0,0, , , , , , 
03-Sep-21,0,0, , , , , , 
04-Sep-21,0,0, , , , , , 
05-Sep-21,0,14.6, , , , , , 
06-Sep-21,0,0.2, , , , , , 
07-Sep-21,0,0.5, , , , , , 
08-Sep-21,0,22.1, , , , , , 
09-Sep-21,0,3.1, , , , , , 
10-Sep-21,0,1.9, , , , , , 
11-Sep-21,0,1.3, , , , , , 
12-Sep-21,0,0, , , , , , 
13-Sep-21,0,0.3, , , , , , 
14-Sep-21,0,1.1, , , , , , 
15-Sep-21,0,1.4, , , , , , 
16-Sep-21,0,13.9, , , , , , 
17-Sep-21,0,1.4, , , , , , 
18-Sep-21,0,3.4, , , , , , 
19-Sep-21,0,0.7, , , , , , 
20-Sep-21,0,0.2, , , , , , 
21-Sep-21,0,0.1, , , , , , 
22-Sep-21,0,2, , , , , , 
23-Sep-21,0,0.9, , , , , , 
